35,41,50,21,37,63,8,52,45,17,55,18,44,24,30,59,49,10,27,1,12,43,53,60,48,19,62,51,31,47,6,61,7,0,26,58,5,14,29,2,11,57,20,56,36,22,42,13,38,15,4,46,23,40,54,34,16,32,39,3,9,25,28,33
41,22,27,16,19,59,20,26,47,28,3,4,46,36,58,32,55,40,43,23,18,25,30,7,35,11,24,61,15,51,0,33,10,14,2,1,57,42,37,53,62,50,54,31,45,60,29,17,52,34,56,5,6,39,12,13,8,49,38,44,48,63,9,21
21,52,38,39,13,10,45,25,59,0,28,33,35,8,37,27,49,51,16,53,1,57,54,15,30,2,24,32,20,7,5,23,56,58,17,14,19,62,6,48,50,47,34,36,22,42,4,63,46,18,11,9,61,60,44,31,40,41,29,3,12,26,55,43
51,31,2,62,6,7,44,48,4,22,16,52,8,9,19,49,18,26,40,36,63,53,35,5,57,10,30,60,54,20,39,50,1,11,32,17,34,61,14,46,25,0,27,21,23,3,43,47,33,59,24,58,56,29,45,55,28,41,15,38,12,37,42,13
50,26,60,19,20,48,57,0,43,49,61,28,6,38,12,62,30,34,52,24,9,35,32,63,16,42,10,45,39,56,40,3,1,36,21,17,2,51,29,11,7,27,15,58,4,46,59,25,13,54,18,37,53,41,22,33,31,5,44,14,47,8,55,23
28,45,58,60,61,49,30,34,24,5,54,53,10,55,35,17,29,36,38,39,56,21,14,44,11,6,41,18,25,57,16,3,26,42,51,63,19,31,1,0,9,20,32,27,13,46,59,23,12,62,40,52,8,22,37,15,4,33,7,48,2,50,47,43
39,16,45,31,44,42,36,26,61,53,12,9,19,21,1,38,10,2,37,5,35,6,13,58,8,62,51,57,28,32,50,25,59,54,20,52,48,11,17,0,49,33,60,14,22,4,23,46,3,47,40,7,56,55,43,27,34,29,15,18,24,63,41,30
57,18,16,10,20,54,41,39,55,53,0,2,42,56,63,59,52,60,37,3,48,14,7,31,19,50,38,51,33,61,24,8,30,45,22,40,35,26,5,9,11,46,1,62,21,49,15,44,34,12,58,29,6,17,27,13,28,4,43,32,47,23,25,36
52,44,47,38,34,41,46,55,50,58,32,30,23,6,33,10,31,29,56,60,11,51,16,8,13,35,20,27,5,25,2,59,49,54,57,62,0,1,42,48,18,36,53,61,9,28,7,37,24,39,3,21,22,26,43,45,4,12,19,17,40,14,15,63
18,21,19,20,28,41,25,60,53,5,4,38,49,51,37,45,2,3,29,36,30,22,40,13,39,54,57,34,16,48,17,35,62,27,61,31,0,44,56,6,26,42,43,12,24,52,9,59,1,50,11,7,8,58,23,46,14,63,10,15,55,32,47,33
13,61,23,10,29,30,39,60,20,4,22,7,32,42,24,3,41,55,38,8,50,49,35,21,5,62,43,48,2,56,25,1,11,18,63,26,53,54,57,28,52,47,40,45,34,16,37,36,12,9,31,46,0,33,17,6,58,51,14,15,44,59,27,19
59,30,24,9,18,1,12,41,26,6,34,45,14,46,3,42,7,44,55,29,56,31,39,32,38,0,22,4,60,27,21,11,2,5,58,50,49,35,57,36,23,37,51,16,54,33,62,28,63,20,10,13,48,19,61,43,47,52,25,53,8,15,17,40
59,44,57,48,53,6,37,23,62,9,25,41,36,61,55,51,50,3,0,15,40,10,13,11,58,43,7,31,54,42,20,46,19,2,8,28,12,4,32,26,63,33,21,1,24,52,29,18,5,22,17,30,16,14,45,56,47,34,38,60,35,39,27,49
35,3,1,50,29,20,49,61,59,5,22,55,10,15,34,2,14,0,16,43,11,39,48,45,28,58,52,60,44,41,27,8,63,62,17,37,25,6,23,51,13,42,4,38,19,46,12,24,33,32,21,54,31,36,7,9,47,40,30,57,18,53,26,56
7,2,13,10,50,53,52,28,21,30,14,25,46,4,26,48,33,37,11,35,51,62,27,38,41,59,34,24,58,22,60,18,1,57,45,12,42,31,55,36,39,32,63,54,16,17,0,6,43,49,56,61,5,29,9,20,40,47,8,15,23,19,3,44
32,37,12,19,0,25,57,49,46,20,33,1,55,26,38,50,18,39,2,62,54,56,5,63,61,60,15,34,43,4,53,14,8,48,47,7,11,16,30,3,23,13,21,31,17,9,6,45,10,27,35,24,22,59,51,58,44,40,28,36,42,52,29,41
17,60,6,53,24,25,19,3,36,23,0,4,10,52,22,44,32,51,42,54,50,34,11,20,47,38,58,40,1,31,39,55,18,35,30,48,27,61,21,59,33,63,45,13,43,12,41,29,16,14,9,15,7,56,8,49,26,46,28,57,62,5,37,2
59,44,27,9,21,55,4,28,38,34,6,45,12,43,35,48,7,15,18,47,56,49,17,1,42,13,61,14,33,39,50,54,24,20,58,19,3,23,5,51,10,63,53,8,11,2,40,37,16,0,36,62,22,46,57,41,30,26,60,31,52,32,29,25
23,57,6,11,12,40,50,29,46,39,37,16,61,7,52,63,27,59,31,60,41,3,34,42,62,51,36,10,4,17,14,15,24,13,45,26,8,43,30,19,54,22,35,2,47,18,32,58,44,28,53,48,1,56,33,21,38,25,0,9,55,5,49,20
63,30,32,59,46,5,57,37,26,31,33,24,45,54,53,6,42,3,10,12,55,27,16,14,4,49,11,19,17,44,40,56,61,2,58,0,36,7,39,52,23,34,60,29,9,35,22,48,13,47,41,1,18,8,38,28,50,43,51,25,20,15,21,62
45,0,59,30,41,47,1,39,48,61,10,29,60,36,38,7,9,49,19,42,32,55,4,16,56,51,20,34,3,11,8,46,14,62,13,40,17,15,28,18,25,58,2,5,50,37,57,44,26,35,23,63,24,43,53,22,33,12,54,31,52,6,27,21
48,49,3,55,16,24,42,14,20,52,1,34,41,18,39,40,19,56,37,4,43,57,51,2,8,47,0,36,9,28,7,30,44,60,54,10,12,21,53,25,15,62,5,27,13,61,17,26,22,33,63,46,38,58,45,50,32,31,23,11,29,59,6,35
23,0,38,62,51,3,26,5,57,63,7,27,13,14,60,15,17,11,30,42,39,22,58,2,31,54,8,40,16,56,44,19,29,34,20,18,21,45,10,33,61,25,43,59,48,24,9,46,32,49,4,35,36,28,6,41,47,55,53,50,52,37,12,1
6,30,17,57,20,48,33,4,63,22,15,27,47,37,32,10,12,54,25,23,26,18,28,8,42,59,14,34,19,21,38,5,3,36,43,29,50,16,61,9,60,31,56,13,58,51,2,41,55,62,44,39,0,49,35,40,46,11,24,52,1,45,53,7
55,32,8,50,1,48,41,19,29,45,44,59,33,12,3,34,53,14,47,28,27,49,24,54,56,46,4,30,9,16,52,40,38,62,6,13,60,58,23,15,0,20,25,61,21,11,35,17,10,57,63,36,42,37,22,31,43,2,26,18,7,51,5,39
9,38,12,28,63,15,31,23,61,55,33,58,43,57,48,40,46,7,56,24,20,47,3,5,45,25,62,26,22,21,39,17,27,52,0,32,42,50,13,16,51,54,2,4,30,59,53,44,41,1,11,35,19,18,8,60,49,37,29,34,10,14,6,36
28,3,63,57,7,31,12,27,54,34,35,4,36,41,61,52,43,21,25,19,9,56,10,14,8,30,62,39,20,24,53,15,46,6,32,11,44,29,60,1,59,26,55,5,38,45,17,13,2,40,58,18,37,22,50,23,42,47,51,33,0,48,49,16
32,11,48,42,40,1,35,9,16,33,30,36,39,61,60,58,7,57,28,27,23,54,12,3,34,29,19,53,56,37,10,14,46,26,4,45,0,59,55,20,44,6,8,5,13,31,63,50,2,51,52,24,21,17,43,38,49,41,18,15,22,47,62,25
5,6,13,11,49,43,54,8,33,4,23,10,48,36,24,2,60,40,56,63,50,39,3,19,1,16,21,47,22,15,59,14,55,41,51,35,7,32,18,46,12,29,34,61,58,0,57,52,62,26,25,53,45,9,27,38,31,28,30,37,20,42,17,44
