8,57,18,38,61,11,40,2,24,23,48,27,19,44,1,45,39,14,53,3,46,26,10,9,21,6,33,59,12,29,5,15,55,50,58,51,7,17,52,34,31,35,16,32,49,62,54,41,28,4,22,13,25,36,43,37,63,60,20,0,42,30,56,47
40,52,26,48,59,60,63,46,49,57,9,39,19,53,30,20,32,23,11,37,5,17,35,10,28,18,15,51,21,41,14,22,31,43,38,27,50,16,45,29,56,55,8,42,36,47,13,62,33,44,7,12,54,1,4,34,3,24,6,58,0,25,61,2
43,20,11,49,25,52,46,23,55,22,13,58,26,1,14,36,24,63,12,40,34,0,44,47,19,4,54,21,42,41,18,32,2,5,28,7,3,30,50,53,61,31,6,10,9,57,59,29,8,16,27,38,45,48,62,35,39,17,51,33,60,15,56,37
60,40,23,61,18,35,16,45,25,27,49,10,22,0,8,34,38,52,39,7,47,48,20,28,30,42,59,12,57,53,4,46,11,29,14,37,26,24,6,50,44,36,1,9,17,32,58,33,62,51,41,3,5,63,55,15,2,13,21,43,19,31,54,56
3,50,43,2,32,25,28,7,39,40,38,58,20,21,26,37,34,57,31,48,45,19,47,17,42,4,10,14,11,62,61,56,59,13,22,9,27,29,16,36,60,35,5,30,41,49,15,54,0,18,8,52,46,23,6,24,1,63,44,51,12,33,53,55
4,38,27,9,42,58,21,60,29,24,31,13,49,59,16,39,17,3,63,19,6,8,44,30,34,56,36,25,53,40,33,18,26,1,20,57,7,50,35,15,10,54,0,51,23,14,48,43,37,52,41,5,28,46,62,2,47,61,22,32,45,55,11,12
51,30,11,39,18,28,13,60,12,24,4,16,40,26,47,61,44,41,37,0,22,14,36,57,46,55,19,3,31,17,27,56,43,33,29,49,10,48,42,20,15,58,9,45,50,62,54,6,7,5,1,32,23,59,21,35,38,2,53,63,8,52,34,25
60,20,59,32,53,28,12,34,47,25,43,21,33,45,23,11,44,50,10,57,4,13,46,39,55,42,52,0,8,24,63,48,1,54,5,14,61,41,2,62,38,58,17,37,29,6,40,18,30,19,22,31,36,26,49,9,35,56,27,7,3,15,16,51
17,32,39,11,3,45,1,43,21,10,41,35,52,56,50,24,29,62,57,19,4,26,30,2,55,58,12,27,7,22,54,38,15,33,28,48,60,49,13,59,20,42,25,23,5,37,47,9,6,40,51,61,18,34,53,0,36,63,31,14,44,16,46,8
28,20,62,27,51,47,32,56,38,29,48,24,57,17,11,23,16,52,61,12,45,1,36,15,39,44,30,33,19,14,41,31,35,53,54,49,2,18,9,7,34,3,0,50,5,42,10,46,63,13,60,55,6,21,25,59,37,8,40,43,58,22,4,26
22,8,54,58,47,55,14,46,4,57,18,13,48,41,9,34,51,25,42,15,39,23,61,0,37,60,20,33,50,30,35,59,16,44,62,40,43,53,12,27,5,49,32,7,29,17,26,36,45,28,2,1,10,3,52,21,19,6,24,56,38,11,63,31
37,4,3,17,10,31,59,24,57,27,21,8,14,12,19,13,56,22,5,45,43,46,48,38,41,60,23,61,58,15,30,20,62,34,25,1,63,9,54,18,39,55,52,7,36,35,44,16,51,50,40,32,11,6,26,2,53,29,42,28,0,47,49,33
16,10,13,46,3,41,26,0,8,2,30,43,11,34,63,5,60,7,39,12,56,21,50,52,36,45,55,47,15,38,17,31,40,22,1,24,61,6,9,20,27,42,37,28,59,33,48,53,57,19,4,14,44,49,23,51,62,25,35,32,54,58,18,29
42,24,6,32,47,39,18,50,2,15,27,11,38,36,7,44,58,16,5,30,26,60,43,54,9,14,22,55,3,48,19,62,10,53,4,31,12,57,23,20,56,28,17,8,59,41,29,63,46,34,25,40,33,37,61,0,35,21,45,1,13,52,51,49
18,12,44,36,53,56,40,22,15,58,38,33,4,20,14,6,46,30,23,47,37,28,29,7,42,62,10,21,27,52,8,9,60,1,24,43,25,63,50,45,2,31,39,34,61,51,3,57,5,59,49,26,17,16,19,0,55,32,35,48,54,11,13,41
30,41,7,50,44,38,32,22,46,63,26,51,36,54,20,24,43,48,28,8,1,37,60,40,52,23,49,29,13,55,11,0,17,9,21,58,18,57,45,16,33,61,5,42,4,62,14,47,53,12,31,59,3,19,39,25,35,6,15,27,2,34,10,56
43,51,52,45,44,4,56,23,41,19,1,61,59,8,46,49,39,58,60,29,36,21,12,24,26,17,14,55,2,6,30,38,54,27,13,9,10,62,5,0,22,3,50,53,33,15,40,18,11,28,42,31,25,63,48,57,16,7,37,35,47,32,20,34
13,44,43,60,16,49,56,33,62,14,3,52,25,10,40,57,11,5,37,7,21,12,36,42,47,9,18,26,63,48,54,1,0,30,4,15,50,31,58,35,28,38,53,45,17,55,20,19,8,22,61,32,41,24,59,46,23,6,2,34,39,29,27,51
33,16,2,26,14,47,20,37,19,15,31,55,56,32,5,57,34,18,60,7,29,42,43,12,63,50,48,61,38,25,24,45,35,10,53,58,27,62,4,36,41,59,21,44,28,51,17,46,54,49,9,30,22,23,0,39,40,11,52,3,13,1,8,6
10,62,52,47,14,48,22,25,16,0,35,46,6,9,31,17,11,54,20,15,45,36,13,5,63,21,4,7,30,60,28,44,19,57,24,29,43,55,41,12,42,27,58,50,40,34,33,37,56,8,53,23,59,39,18,3,49,2,38,26,51,1,32,61
53,46,32,11,33,52,13,26,57,3,60,1,61,7,18,2,25,40,19,35,48,47,27,51,30,62,44,55,14,42,54,9,16,6,20,49,36,37,28,17,31,8,56,4,50,10,5,58,24,0,15,29,23,21,38,12,59,43,63,22,39,45,41,34
43,53,6,9,3,31,0,39,14,22,44,58,29,19,42,47,11,28,40,60,26,12,2,21,49,32,41,15,35,62,48,37,8,1,17,52,20,18,55,4,46,5,56,7,10,61,50,36,45,16,23,57,27,33,59,63,25,13,34,38,30,24,51,54
58,63,54,51,42,4,15,17,41,16,22,31,53,47,33,39,36,40,14,56,57,52,38,5,27,59,9,20,1,48,43,6,44,34,55,19,25,61,60,49,8,37,28,35,30,10,13,0,7,11,18,62,23,32,12,3,45,50,26,21,46,2,24,29
24,11,31,5,7,40,63,53,49,42,51,56,52,30,37,55,62,39,25,18,13,59,43,47,38,22,0,14,36,57,3,15,6,61,48,46,10,21,54,2,12,58,1,9,45,16,29,33,27,26,50,8,20,35,60,4,23,28,44,41,34,19,17,32
40,58,13,57,9,29,17,8,60,38,37,34,51,59,62,36,50,43,30,47,22,6,53,44,54,10,1,41,15,28,7,56,19,45,0,63,25,26,24,61,55,32,11,12,21,35,20,18,46,3,5,4,27,49,2,31,39,52,48,42,33,14,16,23
61,51,46,11,44,12,26,63,5,22,20,7,62,54,30,0,33,21,40,29,17,55,38,6,13,4,1,43,31,23,37,47,8,15,10,57,39,60,36,28,56,24,52,53,58,3,14,41,34,32,19,35,49,18,48,27,25,2,9,59,42,16,50,45
8,46,59,28,62,5,3,34,45,27,63,55,16,29,9,57,19,10,41,12,4,1,52,7,36,61,0,43,20,18,25,32,24,11,42,58,23,13,38,6,49,56,30,50,48,54,40,39,21,26,14,33,37,15,44,22,35,51,17,2,31,47,60,53
19,25,32,53,3,33,56,59,4,46,15,0,38,60,29,42,51,20,26,61,45,6,34,44,21,9,63,58,5,14,18,62,39,52,49,54,43,23,31,30,50,8,48,1,13,55,57,37,17,28,40,22,2,12,35,7,36,10,47,24,16,27,41,11
52,49,63,45,34,42,1,35,27,47,26,15,37,38,39,20,13,50,40,46,10,3,29,12,18,2,14,6,55,21,0,4,61,22,51,24,57,44,48,32,25,36,7,41,60,62,5,8,59,56,54,58,11,17,28,31,33,30,9,43,16,53,19,23
19,18,54,7,20,10,21,14,28,47,4,15,31,34,39,8,62,59,29,52,61,43,44,58,45,3,42,40,38,16,33,30,0,23,22,9,26,12,60,2,32,63,37,49,48,27,51,35,55,57,25,41,1,17,11,50,53,46,13,24,36,56,6,5
23,38,10,29,12,28,39,13,43,54,21,32,50,41,25,62,1,59,33,46,63,48,49,52,18,51,9,14,60,19,17,16,15,30,34,3,4,36,44,26,7,27,20,24,31,47,0,42,56,5,37,45,11,61,8,40,55,6,58,35,53,57,2,22
35,18,31,43,0,17,40,6,25,8,56,27,55,3,19,32,48,4,5,15,59,7,9,44,36,20,39,22,41,30,58,13,12,62,2,26,16,46,51,61,45,60,47,52,63,50,11,10,1,14,23,34,42,54,28,29,38,21,57,24,33,53,37,49
33,4,28,40,54,22,34,31,62,53,5,25,37,27,41,15,3,24,2,14,50,47,51,63,1,45,52,43,17,42,0,46,36,61,55,57,18,6,9,19,29,38,58,44,56,26,39,7,60,35,20,16,48,59,13,32,21,11,10,23,49,8,30,12
53,57,31,36,61,7,34,14,8,47,23,39,27,50,59,38,28,11,19,9,3,30,54,48,51,1,35,63,60,0,10,26,16,41,12,42,43,46,22,18,62,2,13,33,15,25,58,17,20,52,32,56,29,55,4,6,37,40,24,45,21,5,44,49
