11,10,18,16,32,62,61,53,1,15,59,31,29,28,46,40,9,54,57,47,26,21,14,50,23,5,22,19,41,27,34,51,43,45,6,12,33,30,52,2,58,38,37,4,7,44,60,63,24,42,8,20,25,55,48,39,0,36,17,49,35,13,56,3
0,57,1,35,32,31,23,9,18,55,61,16,47,46,34,20,62,33,52,30,56,38,22,53,63,45,5,17,11,13,50,4,60,36,21,2,42,48,24,15,51,8,14,43,49,41,26,6,29,44,7,10,40,39,54,58,12,3,25,27,28,59,19,37
12,61,33,50,19,34,41,39,51,40,9,53,26,18,13,24,25,54,4,35,48,27,20,52,11,1,0,23,45,3,28,21,46,6,5,36,15,44,37,2,62,59,38,17,7,56,58,49,55,31,10,22,32,57,43,47,14,42,29,30,63,8,60,16
29,56,17,43,31,22,62,36,4,55,48,46,47,18,52,25,38,23,21,1,6,44,30,11,35,7,57,34,39,20,26,5,13,3,24,61,63,28,14,10,2,42,54,19,27,37,60,32,45,51,9,50,12,0,59,15,33,58,41,40,16,8,53,49
45,53,49,24,31,26,60,6,61,46,25,47,32,54,20,62,22,33,1,29,52,14,37,42,23,58,0,2,3,19,48,38,36,40,35,27,17,4,63,9,7,21,15,57,34,8,56,5,18,28,44,41,12,50,59,13,16,51,30,43,39,10,11,55
34,8,50,38,61,51,57,11,27,31,9,49,4,60,20,56,1,32,12,29,26,40,16,47,18,14,21,13,46,55,0,28,58,39,62,5,15,35,3,2,33,48,63,36,59,52,43,30,37,24,19,7,6,44,17,23,53,25,10,54,45,42,41,22
12,61,46,29,2,51,7,8,53,25,22,40,41,42,6,3,13,9,58,17,10,18,56,35,55,16,60,32,62,45,0,15,19,36,59,26,54,34,33,39,20,30,1,27,49,24,47,43,63,44,57,38,48,4,31,52,23,21,37,11,14,28,5,50
13,21,4,2,12,38,11,59,7,34,37,49,46,44,24,58,0,16,23,45,54,20,19,8,48,31,26,36,35,61,32,29,22,62,1,42,43,39,14,25,17,18,33,30,57,40,53,15,47,10,5,63,51,9,52,3,56,41,6,28,55,50,27,60
17,14,15,38,36,0,18,6,57,51,37,50,35,40,42,1,47,13,62,29,34,20,25,23,31,63,53,41,32,39,28,9,21,49,45,22,8,24,19,44,56,3,27,2,52,46,10,4,26,11,48,16,61,54,12,60,58,7,43,59,5,30,33,55
22,46,15,14,40,32,9,55,16,12,23,39,43,13,6,42,61,4,1,8,36,10,63,41,21,3,47,62,18,37,28,53,48,0,2,54,60,11,27,51,59,52,33,17,57,20,24,44,26,30,34,45,29,7,49,31,35,38,19,5,25,58,50,56
7,6,44,17,36,20,56,41,1,34,8,0,22,5,61,2,29,37,13,10,46,31,38,53,28,51,9,39,59,43,16,54,3,18,11,42,15,62,57,21,48,52,40,33,63,19,49,35,58,50,14,26,55,47,32,45,60,25,12,4,30,24,27,23
41,9,38,57,26,35,21,49,54,63,43,51,22,55,8,56,7,61,27,18,23,46,11,47,37,6,36,50,39,19,34,45,30,1,10,20,25,5,2,32,52,15,12,60,28,59,31,29,48,3,0,16,4,24,53,58,62,17,33,42,44,14,13,40
33,23,18,14,37,8,34,2,47,28,7,35,24,38,43,4,44,39,56,50,3,48,53,10,11,46,12,58,42,60,55,57,59,63,54,16,51,49,31,5,19,30,26,9,41,52,1,25,6,22,27,36,32,62,29,45,17,40,15,21,20,13,61,0
35,28,18,55,61,58,52,5,38,41,20,39,29,33,25,50,13,9,12,3,54,7,27,14,26,46,43,24,15,40,57,60,1,6,8,62,51,32,2,56,48,44,17,11,22,47,4,49,36,16,42,30,21,34,19,53,31,45,37,59,23,10,0,63
59,2,44,42,63,49,48,38,11,9,37,12,31,23,5,54,50,0,36,10,46,24,47,53,45,62,16,29,15,18,25,51,56,27,7,34,39,28,57,22,35,32,14,1,61,26,43,20,41,60,52,3,55,17,33,6,8,40,21,4,13,58,30,19
7,57,53,9,39,12,45,55,62,2,60,10,51,36,17,52,18,24,59,20,3,48,1,30,44,28,27,6,41,56,15,26,19,50,31,47,0,46,42,63,33,8,11,13,54,61,25,4,21,29,49,16,38,23,22,43,37,5,35,32,40,34,58,14
31,48,1,12,54,10,40,19,29,3,56,8,35,13,15,37,28,9,17,55,62,59,42,51,30,20,44,16,0,58,6,7,46,38,50,2,18,43,32,61,4,22,24,63,14,27,33,34,60,36,52,57,5,21,11,26,45,41,47,25,53,49,23,39
30,35,40,58,49,1,26,43,56,53,51,46,44,16,3,60,2,8,15,23,55,24,25,12,13,10,38,57,11,4,63,52,20,29,37,62,7,41,34,45,27,47,6,21,17,9,39,42,48,28,50,0,18,61,5,32,19,22,31,36,54,59,14,33
61,20,19,56,42,60,21,31,24,6,43,35,40,27,13,4,57,33,2,5,41,3,53,38,18,59,39,14,0,45,62,44,30,10,7,49,34,29,36,22,58,48,63,50,9,12,52,15,11,1,51,26,32,16,8,25,54,28,47,46,37,55,23,17
51,12,46,20,18,8,6,47,7,50,22,27,21,55,13,48,15,25,43,2,5,32,44,52,30,63,53,34,9,28,23,4,54,26,56,0,38,57,1,61,11,16,36,31,33,45,60,37,35,3,40,58,14,10,24,59,39,17,29,62,41,49,19,42
62,11,35,25,46,10,12,19,56,1,37,5,60,41,14,34,8,52,20,26,45,3,15,32,42,0,57,17,39,4,36,16,55,2,30,61,18,24,22,27,33,7,51,48,49,13,21,29,50,9,43,47,59,54,23,28,53,40,31,58,44,38,6,63
19,36,10,33,40,22,56,63,17,46,27,47,4,32,51,3,12,5,2,8,54,11,21,42,34,28,29,60,43,49,35,23,57,52,37,62,41,53,6,38,26,61,58,1,55,15,9,31,30,0,50,16,48,45,39,14,13,18,7,25,59,20,44,24
10,58,48,21,32,18,13,39,59,4,7,55,42,22,1,35,23,30,27,62,33,0,29,41,6,25,56,60,14,31,12,28,34,44,52,20,61,2,40,16,38,50,36,11,46,15,5,19,49,37,43,26,45,63,24,54,17,53,3,57,47,51,8,9
56,6,38,57,22,15,61,32,41,19,1,39,13,48,5,7,42,26,34,21,59,46,4,33,55,62,53,23,14,63,24,0,51,50,58,54,31,49,10,52,2,47,16,8,40,30,29,20,28,43,60,11,44,45,3,37,9,12,36,17,27,35,18,25
15,11,58,33,31,17,39,51,28,37,18,36,41,1,57,21,38,54,16,61,49,20,8,5,29,47,30,42,14,7,56,46,9,53,23,52,24,10,63,22,27,2,3,35,43,55,40,6,12,26,62,19,45,25,59,0,48,13,32,44,50,4,34,60
37,39,51,62,58,50,6,54,55,57,43,38,17,44,20,24,15,48,47,60,21,49,28,53,7,2,0,29,26,5,14,9,61,34,3,10,45,12,25,36,40,13,4,16,30,63,23,8,31,52,11,18,19,35,33,41,46,27,56,59,32,22,42,1
16,14,0,20,4,41,7,48,40,1,23,39,54,15,19,32,21,61,27,37,28,29,24,56,63,55,22,36,10,9,59,46,38,2,34,26,3,12,51,43,6,11,25,44,47,53,62,35,8,60,18,52,50,33,49,57,17,42,45,5,13,31,58,30
40,49,45,2,47,21,52,60,39,29,35,4,59,26,38,15,14,3,22,16,31,18,53,32,28,19,43,61,9,36,55,17,58,25,44,41,27,20,30,0,13,33,48,23,12,46,11,62,56,10,5,37,51,63,50,1,57,42,8,24,6,34,7,54
58,56,62,48,15,14,63,41,18,43,61,28,42,53,52,26,29,36,11,10,2,60,33,13,3,25,27,39,7,5,44,50,51,31,35,17,38,20,40,23,34,49,32,12,54,30,47,4,19,45,46,8,24,55,57,37,22,16,1,9,6,21,0,59
26,9,46,5,19,3,12,0,35,55,33,21,61,2,48,50,58,39,7,16,22,60,30,28,62,8,56,57,18,43,31,36,10,54,25,20,63,41,59,13,4,44,11,23,1,40,37,27,15,32,47,17,51,45,38,42,6,29,52,53,49,34,14,24
57,8,45,28,13,3,24,16,23,44,4,48,12,17,35,55,54,29,33,40,15,53,41,25,22,36,39,1,5,51,46,14,26,42,6,56,9,38,20,19,18,61,60,27,2,34,47,30,50,59,63,0,43,21,31,58,49,11,7,37,52,32,10,62
57,44,22,38,58,32,55,63,21,3,43,16,34,48,14,54,13,46,61,62,45,12,33,1,28,18,8,5,47,35,39,49,20,29,31,53,37,10,26,25,51,50,17,6,60,56,36,9,23,24,30,2,15,0,4,27,42,40,52,7,59,19,11,41
50,1,52,27,17,4,15,40,0,39,33,60,35,48,46,36,19,5,18,6,29,8,38,14,57,51,44,20,3,25,47,32,41,28,62,10,24,16,37,11,56,54,43,49,55,2,63,23,7,12,53,21,58,42,9,45,13,22,30,26,59,34,61,31
56,62,26,38,54,44,3,45,1,12,14,16,43,31,53,23,9,40,34,25,18,48,17,55,6,51,50,22,29,24,47,8,39,32,46,19,2,15,60,36,10,49,27,52,5,61,35,7,33,28,37,13,4,59,0,20,63,30,57,41,21,58,11,42
28,13,62,63,45,15,20,51,8,6,24,16,27,61,46,2,42,23,12,55,54,26,36,39,60,14,1,30,40,0,43,50,52,33,47,29,21,9,34,17,18,37,53,44,19,22,57,7,5,31,56,48,59,10,38,32,3,35,25,49,41,58,4,11
1,6,56,19,32,0,54,18,22,45,20,53,58,55,14,28,3,16,42,60,21,59,47,15,62,25,43,51,41,24,30,39,17,38,49,23,33,35,44,5,9,50,12,37,34,63,46,61,4,7,8,27,13,10,36,26,48,31,2,40,52,57,29,11
16,5,19,0,13,8,42,6,25,20,59,27,49,58,43,57,3,52,46,26,10,18,14,1,50,51,28,47,15,60,23,31,37,11,24,36,38,17,30,55,45,54,4,56,29,39,35,44,9,41,21,32,33,63,22,53,12,48,2,62,40,7,34,61
42,34,41,54,12,62,25,39,23,46,33,50,27,15,13,63,9,55,1,57,19,52,6,40,14,31,17,49,48,36,53,61,22,18,43,16,28,47,30,4,24,59,58,5,38,44,37,7,11,0,35,60,10,56,20,51,45,3,29,32,8,21,26,2
33,28,5,61,41,53,52,24,38,54,19,30,13,29,7,20,36,1,44,14,60,32,45,63,26,31,3,18,25,48,21,34,2,43,16,27,35,55,57,6,8,62,59,15,51,10,40,37,49,46,50,17,11,42,58,0,39,9,12,47,4,23,56,22
